loan_id,customer_id,loan_amount,term_days,disbursement_date,interest_rate,repayment_schedule,customer_age,customer_gender,customer_region,employment_type,monthly_income,num_dependents,credit_score,previous_loans,previous_defaults,avg_days_late_prev,device_type,channel,debt_to_income,is_default_90d
LN107328,CUST201328,6422.23,30,17-12-2024 06:24,19.01,weekly,35,male,west,self_employed,9214.59,2,613.7786135,3,0,18.5,android,app,0.697,0
LN105430,CUST205430,3494.89,120,12-09-2024 03:50,19.43,weekly,29,male,south,salaried,29386.86,0,592.7296948,3,0,7.6,web,app,0.119,0
LN103927,CUST203927,4209.89,30,18-08-2024 19:20,14.96,weekly,39,female,south,unemployed,12122.12,2,,0,0,,android,branch,0.347,1
LN106055,CUST200055,1647.38,60,28-03-2024 11:11,15.14,weekly,28,male,north,salaried,11962.66,2,635.6785274,1,0,4.5,android,app,0.138,0
LN107589,CUST201589,4640.01,30,15-11-2023 00:41,20.89,monthly,40,male,central,salaried,26732.18,1,562.947162,3,0,24.3,ios,app,0.174,0
LN107122,CUST201122,14538.54,90,29-11-2023 20:00,19.55,monthly,31,male,central,self_employed,26048.81,3,752.5043978,1,0,0.1,android,branch,0.558,0
LN106572,CUST200572,1904.16,120,03-01-2025 07:26,16.57,weekly,18,female,south,salaried,23052.1,2,,2,0,19.6,ios,agent,0.083,0
LN106535,CUST200535,2988.95,30,28-04-2024 02:53,14.62,weekly,43,female,south,salaried,8506.47,2,671.9057428,2,0,9.5,android,app,0.351,0
LN108913,CUST202913,10113.89,60,09-05-2024 00:52,14.71,weekly,59,male,central,self_employed,43045.73,2,469.3651824,1,0,2.1,web,agent,0.235,1
LN108275,CUST202275,3867.11,90,05-02-2025 16:17,14.17,monthly,43,female,south,salaried,28580.77,3,541.7704466,1,0,23.5,android,agent,0.135,0
LN102330,CUST202330,2291.33,30,07-03-2024 14:08,14.32,weekly,21,male,south,salaried,33287.86,2,,0,0,,android,app,0.069,0
LN103515,CUST203515,5859.1,180,27-03-2025 06:28,16.92,monthly,31,male,north,salaried,11660.93,2,625.896705,1,0,,android,agent,0.502,0
LN102187,CUST202187,2513.99,120,18-02-2024 07:51,21.22,biweekly,36,female,west,self_employed,14063.63,0,673.3709684,0,0,,android,branch,0.179,0
LN100195,CUST200195,4634.62,60,07-11-2024 18:20,20.67,monthly,20,male,south,informal,33933.65,2,,0,0,,android,app,0.137,0
LN107257,CUST201257,2481.78,30,12-04-2025 10:29,14.8,weekly,45,female,south,salaried,28794.37,2,565.0851825,0,0,,ios,agent,0.086,1
LN105666,CUST205666,4851.53,60,12-05-2025 14:46,18.46,weekly,47,female,east,unemployed,6389.27,1,585.3677643,0,0,,android,app,0.759,0
LN105059,CUST205059,4755.48,90,05-01-2024 00:36,18.37,monthly,46,male,central,salaried,39048.71,1,,0,0,,ios,agent,0.122,0
LN100802,CUST200802,15986.78,90,16-02-2025 15:17,13.72,biweekly,42,female,west,salaried,2057.59,0,655.7573275,2,0,0.5,web,app,7.766,0
LN108848,CUST202848,8497.35,30,17-11-2024 12:50,14.67,biweekly,40,male,south,informal,17188.85,0,670.614618,3,0,7.2,android,app,0.494,0
LN109928,CUST203928,516.57,60,02-04-2024 12:26,11.09,biweekly,38,female,central,informal,14339.6,3,699.9555081,2,0,3.4,android,agent,0.036,0
LN102068,CUST202068,3175.38,90,03-04-2025 07:04,24.82,monthly,29,female,west,salaried,29095.95,2,641.6783573,2,0,0.1,android,app,0.109,0
LN109082,CUST203082,4327.18,90,23-09-2024 20:22,18.34,monthly,33,female,north,salaried,45640.32,0,562.5536347,4,0,9.6,android,app,0.095,0
LN108744,CUST202744,1802.65,180,30-09-2025 10:22,18.49,monthly,44,male,central,informal,6159.04,0,,1,0,4.2,android,app,0.293,1
LN100644,CUST200644,1504.37,30,16-02-2025 06:33,18.38,weekly,38,male,west,self_employed,11450.91,0,500.5646944,4,2,0.7,ios,app,0.131,0
LN109374,CUST203374,5679.25,180,06-11-2024 08:00,15.15,monthly,30,male,east,salaried,6341.75,1,,1,0,5.7,android,agent,0.895,0
LN105103,CUST205103,3497.41,90,06-12-2023 16:09,21.73,monthly,41,female,west,informal,11660.04,3,780.4943334,2,0,8.8,android,app,0.3,0
LN105460,CUST205460,5759.39,90,09-06-2025 00:31,20.44,monthly,57,female,east,salaried,37175.73,0,,0,0,,android,agent,0.155,0
LN101637,CUST201637,11646.58,60,01-10-2025 19:27,20.46,monthly,56,female,south,self_employed,270349.48,1,,1,1,10,android,branch,0.043,0
LN100120,CUST200120,4311.22,90,27-04-2025 06:30,18.72,weekly,35,female,south,informal,79312.17,0,544.7379906,2,0,,android,agent,0.054,0
LN102981,CUST202981,9613.25,90,29-04-2025 18:14,21.54,biweekly,34,male,north,salaried,30140.16,3,,5,0,5.1,android,branch,0.319,0
LN105069,CUST205069,3603.16,120,06-03-2025 14:36,22.35,weekly,18,male,south,self_employed,11703.26,1,584.062791,3,0,1.6,android,app,0.308,0
LN103074,CUST203074,4104.91,60,28-02-2024 18:11,18.58,monthly,36,female,south,self_employed,36202,1,604.8992641,0,0,,android,app,0.113,0
LN108927,CUST202927,18639.85,180,19-07-2025 10:53,21.94,weekly,42,male,east,salaried,90256.53,0,638.2741275,0,0,,android,app,0.207,0
LN103278,CUST203278,7501.52,60,07-06-2025 22:56,18.89,monthly,28,female,south,salaried,7521.48,2,659.0623973,1,0,11,web,app,0.997,0
LN102135,CUST202135,5515.67,30,14-06-2024 22:01,0.14,monthly,26,female,central,self_employed,78627.62,3,,1,0,12,ios,agent,0.07,0
LN108941,CUST202941,8185.32,180,08-04-2024 00:56,14.33,biweekly,24,male,north,informal,15241.29,0,540.1473831,1,1,31.9,android,app,0.537,0
LN104970,CUST204970,4851.13,90,20-03-2024 11:10,16.7,monthly,18,female,east,salaried,43726.04,0,,0,0,,ios,app,0.111,0
LN106195,CUST200195,8123.74,90,15-09-2024 05:59,19.74,monthly,42,female,north,self_employed,,3,627.9955445,0,0,,android,app,0.467,0
LN100134,CUST200134,4362.93,60,05-09-2025 04:40,17.65,weekly,58,male,east,salaried,17397.56,1,,2,0,3.6,android,agent,0.251,0
LN107731,CUST201731,19511.53,120,03-04-2024 22:22,22.14,monthly,29,male,north,salaried,37071.48,0,681.4511554,2,1,0.7,android,app,0.526,0
LN105324,CUST205324,2678.17,90,02-01-2025 00:27,18.69,monthly,36,female,central,informal,34969.29,3,,1,0,29.7,android,app,0.077,0
LN109640,CUST203640,20782.29,90,07-12-2024 15:22,18.9,weekly,35,female,west,salaried,37506,0,719.1074372,0,0,,android,app,0.554,0
LN106160,CUST200160,2708.52,60,22-10-2023 13:23,12.67,biweekly,34,female,north,salaried,34780.53,0,,1,0,17.1,web,app,0.078,0
LN102559,CUST202559,4568.18,120,20-10-2024 21:20,22.46,monthly,36,female,east,self_employed,12737.73,0,659.7251078,2,2,0.2,web,app,0.359,0
LN100062,CUST200062,5920.46,90,19-06-2025 00:15,9.65,monthly,31,male,east,self_employed,8673.61,1,553.6443427,2,0,2.6,android,agent,0.683,0
LN101358,CUST201358,4501.41,180,07-02-2024 06:44,16.81,monthly,40,female,south,salaried,45530.21,1,,2,0,2.3,android,app,0.099,0
LN106725,CUST200725,1734.76,30,01-10-2024 12:00,18.67,weekly,28,other,west,informal,17933.29,0,,2,0,1.7,android,agent,0.097,0
LN102467,CUST202467,1790.56,180,31-03-2024 16:59,23.28,monthly,31,male,south,self_employed,14262.63,1,,4,0,2,android,app,0.126,0
LN100679,CUST200679,5296.61,180,12-07-2025 05:35,24.97,biweekly,46,male,west,salaried,3383.78,0,,2,0,3.9,web,app,1.565,0
LN106797,CUST200797,8384.41,120,21-03-2025 20:48,19.11,weekly,41,female,central,informal,10878.36,1,568.4208283,0,0,,web,app,0.771,0
LN100741,CUST200741,5390.23,90,16-02-2024 23:45,12.8,monthly,34,male,east,self_employed,52093.83,1,,0,0,,ios,agent,0.103,0
LN105307,CUST205307,6546.08,120,15-04-2025 06:01,20.97,monthly,27,female,south,salaried,62690.36,1,552.968471,1,0,8,web,branch,0.104,1
LN107627,CUST201627,8080.05,30,27-09-2024 21:02,17.73,biweekly,38,male,west,self_employed,31704.96,0,,1,1,6.6,ios,agent,0.255,0
LN103641,CUST203641,1872.95,30,29-12-2023 19:35,7.24,monthly,35,female,south,informal,29653.78,1,,2,0,3.1,web,agent,0.063,0
LN100444,CUST200444,3231.48,30,25-10-2024 04:31,15.03,biweekly,25,male,west,self_employed,96802.14,0,,1,0,7,android,app,0.033,0
LN108140,CUST202140,7383.05,30,04-11-2024 00:21,16.82,monthly,31,female,south,salaried,70650.76,0,,3,0,0.2,android,app,0.104,0
LN103258,CUST203258,5384.34,90,10-12-2024 14:27,19.68,monthly,38,male,east,self_employed,21706.56,2,525.5432054,1,0,3.8,ios,app,0.248,1
LN104663,CUST204663,10510.36,180,15-03-2025 22:07,22.29,monthly,22,female,central,informal,6296.46,0,728.3024982,3,0,4.1,android,agent,1.669,0
LN101873,CUST201873,10206.96,30,28-09-2024 00:30,16.95,biweekly,18,female,south,salaried,19407.67,1,821.5838387,0,0,,android,app,0.526,0
LN106366,CUST200366,20166.32,90,08-02-2024 16:07,17.95,weekly,18,male,central,informal,16398.88,2,549.1988992,5,1,1.6,android,app,1.23,1
LN102596,CUST202596,7318.64,60,14-02-2024 18:30,16.49,monthly,33,female,south,self_employed,69556.43,2,580.9668118,0,0,,android,app,0.105,0
LN101717,CUST201717,4037,90,25-10-2024 01:59,18.52,monthly,58,male,west,self_employed,11910.36,1,603.2182276,0,0,,ios,app,0.339,0
LN102912,CUST202912,7084.34,60,29-06-2025 02:33,15.9,biweekly,34,male,north,informal,11044.94,0,679.6132413,3,2,24.5,web,app,0.641,1
LN102843,CUST202843,2777.01,90,20-06-2024 13:24,14.77,monthly,34,male,east,salaried,21918.37,1,776.9198274,1,0,3.7,android,agent,0.127,0
LN104027,CUST204027,4823.36,90,09-03-2025 04:11,21.85,weekly,38,female,north,salaried,26538.91,0,624.6413371,0,0,,android,app,0.182,1
LN105488,CUST205488,12265.93,120,25-05-2024 16:43,20.18,monthly,45,male,south,self_employed,6106.09,0,,0,0,,ios,agent,2.008,0
LN108634,CUST202634,6973.85,180,19-09-2024 05:02,19.49,biweekly,28,female,north,salaried,44233.58,1,509.1067181,0,0,,ios,app,0.158,0
LN108037,CUST202037,4667.56,90,27-03-2025 23:33,22.92,biweekly,27,male,east,salaried,40207.11,3,669.4445518,1,0,1.3,ios,app,0.116,0
LN109232,CUST203232,6234.02,90,25-12-2023 12:09,19.11,weekly,36,male,south,salaried,22284.23,2,657.9598008,2,0,1.3,android,agent,0.28,0
LN100489,CUST200489,6407.83,60,02-11-2024 19:06,16.36,biweekly,36,male,west,unemployed,12348.26,0,748.6133486,2,0,8.3,ios,app,0.519,0
LN100493,CUST200493,5397.67,60,14-07-2024 13:55,14.49,monthly,21,male,central,salaried,18789.46,2,,1,0,2.7,android,app,0.287,0
LN100690,CUST200690,2640.44,30,21-11-2023 23:51,20.22,biweekly,32,female,central,salaried,12588.65,0,,0,0,,web,app,0.21,0
LN103821,CUST203821,8494.7,30,20-06-2025 19:32,11.68,weekly,23,male,west,salaried,11910.9,1,,1,0,4.7,android,app,0.713,0
LN100602,CUST200602,9411.16,120,18-10-2023 08:34,16.55,biweekly,57,female,south,salaried,27520.58,3,,1,0,,android,app,0.342,0
LN101911,CUST201911,5476.61,60,14-07-2024 09:34,20.71,weekly,37,male,east,salaried,76102.14,3,702.8274868,2,0,9.1,android,branch,0.072,0
LN101014,CUST201014,4059.7,30,06-10-2024 16:32,27.89,monthly,26,male,west,unemployed,15321.91,0,663.4676496,2,0,3.7,android,branch,0.265,1
LN106156,CUST200156,7019.73,60,01-02-2024 21:53,20.7,weekly,44,female,east,informal,18000.4,2,573.9282575,1,0,1.6,android,app,0.39,0
LN101993,CUST201993,3803.22,60,09-01-2024 03:24,15.82,monthly,19,female,north,self_employed,8027.77,3,651.1258758,1,1,5.7,ios,app,0.474,1
LN105769,CUST205769,1200.44,60,02-07-2024 07:22,15.33,weekly,28,female,east,salaried,12914.63,0,650.6131394,2,1,3.4,ios,branch,0.093,0
LN103757,CUST203757,1942.33,180,24-03-2025 01:51,15.72,weekly,38,female,west,salaried,55585.25,2,,2,0,7.1,android,branch,0.035,0
LN102366,CUST202366,4570.4,30,01-10-2024 22:34,10.76,monthly,33,male,west,unemployed,19271.24,2,634.3866776,0,0,,ios,app,0.237,0
LN105283,CUST205283,4106.24,90,27-07-2025 22:10,19.85,monthly,18,female,south,salaried,5140.37,3,,3,0,2,android,app,0.799,0
LN104370,CUST204370,6549.17,90,19-04-2024 16:36,19.57,monthly,32,female,east,self_employed,73212.26,1,,1,0,4.7,android,app,0.089,0
LN106883,CUST200883,3660.74,120,07-01-2025 04:59,19.07,monthly,30,male,south,self_employed,16777.35,0,,0,0,,android,branch,0.218,0
LN107011,CUST201011,2609.73,120,20-12-2023 17:47,16.48,monthly,45,male,south,informal,19757.03,1,652.3121212,2,0,1.4,android,branch,0.132,0
LN101361,CUST201361,1525.86,120,27-01-2024 00:58,14.25,monthly,27,female,west,salaried,,1,594.0766448,0,0,,android,branch,0.054,0
LN108461,CUST202461,8146.87,30,25-08-2024 06:22,24.26,monthly,25,female,central,salaried,41507.19,2,620.1124099,3,0,16.5,android,app,0.196,0
LN101526,CUST201526,6121.91,90,11-03-2025 02:09,17.59,monthly,46,female,south,informal,22523.71,1,721.3510243,3,0,12.2,android,agent,0.272,1
LN101327,CUST201327,1382.87,60,12-10-2023 21:34,22.1,monthly,40,male,north,informal,24761.25,0,636.0396128,0,0,,android,agent,0.056,0
LN108507,CUST202507,10497.36,180,27-07-2025 17:42,17.36,weekly,46,male,west,salaried,38423.21,2,,2,1,22.4,android,app,0.273,0
LN109031,CUST203031,18280.9,90,09-01-2025 20:57,24.18,monthly,36,male,south,salaried,8363.31,1,726.7894247,2,0,18.7,android,app,2.186,0
LN101551,CUST201551,3118.29,60,08-02-2025 03:42,14.25,monthly,18,female,east,salaried,7919.82,1,,0,0,,web,agent,0.394,1
LN107769,CUST201769,8597.24,180,01-07-2025 03:33,21.3,monthly,41,male,central,self_employed,27644.01,0,,0,0,,web,app,0.311,0
LN109908,CUST203908,14262.91,90,19-06-2024 14:28,14.71,biweekly,34,male,central,salaried,9444.06,0,686.7895293,1,0,0.2,android,branch,1.51,0
LN101337,CUST201337,4969.06,30,12-09-2025 16:23,18.75,monthly,18,male,north,self_employed,6989.19,0,,2,0,21.9,android,app,0.711,0
LN103901,CUST203901,12622.85,30,25-08-2025 10:55,12.88,monthly,39,female,south,salaried,33406.04,3,,0,0,,web,agent,0.378,0
LN103010,CUST203010,7474.93,90,09-08-2024 20:05,25.1,monthly,39,male,central,salaried,82996.68,0,774.1735095,4,0,4.2,android,app,0.09,0
LN105041,CUST205041,12535.57,30,13-11-2023 07:52,15.88,monthly,38,male,east,self_employed,31699.77,1,617.5788629,3,0,7.7,ios,branch,0.395,0
LN108825,CUST202825,5340.31,60,18-01-2025 23:11,17.84,monthly,30,female,west,self_employed,32047.89,6,881.8968351,2,0,4.6,android,app,0.167,0
LN102250,CUST202250,6024.64,30,27-06-2024 14:08,20.51,monthly,34,male,east,self_employed,16279.96,0,728.5493792,2,0,5.4,android,app,0.37,0
LN106533,CUST200533,13123.92,180,26-05-2024 04:18,14.52,monthly,28,female,west,salaried,103404.04,0,578.6652679,1,0,6,android,app,0.127,0
LN105039,CUST205039,6329.33,30,26-03-2025 14:56,8.96,monthly,30,female,south,informal,21306.87,0,631.6167656,0,0,,ios,app,0.297,0
LN102346,CUST202346,2362.31,180,23-05-2025 22:49,16.92,monthly,51,female,central,self_employed,169797.67,3,,1,0,2.9,android,app,0.014,0
LN109282,CUST203282,1397.77,90,17-08-2024 11:56,18.85,weekly,62,female,south,self_employed,23986.42,1,,2,0,13.8,android,app,0.058,0
LN105485,CUST205485,13293.48,120,06-10-2023 19:25,12.29,monthly,20,male,south,informal,13344.28,2,513.4516171,3,0,19.3,android,app,0.996,0
LN102784,CUST202784,16753.44,90,08-08-2025 03:11,10.95,biweekly,55,female,west,salaried,21604.07,1,761.5140651,2,0,7.7,android,app,0.775,1
LN105119,CUST205119,22623.59,30,26-12-2023 17:08,15.57,monthly,36,male,east,salaried,20726.26,1,693.558708,1,0,11.2,android,app,1.091,0
LN107550,CUST201550,9865.16,60,12-10-2024 02:49,16.16,weekly,42,male,east,salaried,9582.47,1,731.234432,0,0,,android,app,1.029,0
LN105555,CUST205555,11342.4,60,22-09-2024 23:58,19.87,monthly,28,female,south,salaried,6644.99,0,604.6219071,1,0,11.9,android,app,1.707,0
LN105599,CUST205599,897.05,60,10-04-2024 09:48,16.58,biweekly,28,female,north,self_employed,55835.95,3,454.090476,4,0,1.5,web,app,0.016,0
LN107630,CUST201630,7767.26,120,12-12-2024 17:56,19.49,monthly,42,male,south,informal,55379.51,1,610.2135329,1,0,2.4,web,app,0.14,0
LN100150,CUST200150,12026.04,60,28-08-2025 09:43,20.3,monthly,43,female,east,salaried,31581.47,0,,0,0,,android,agent,0.381,0
LN102804,CUST202804,6044.33,30,29-05-2025 01:44,13.42,monthly,24,female,south,informal,13411.59,2,,1,0,2.2,android,agent,0.451,0
LN105874,CUST205874,3128.47,60,24-11-2023 19:51,11.46,monthly,32,male,east,salaried,67373.5,0,579.5466433,3,1,16.1,android,agent,0.046,0
LN102086,CUST202086,8612.5,30,14-02-2024 06:53,24.18,monthly,30,male,north,self_employed,,0,596.164645,1,0,2.7,android,app,0.498,0
LN103751,CUST203751,10735.42,90,01-03-2024 18:35,18.31,monthly,36,female,south,self_employed,17592.49,0,,1,0,0.8,android,branch,0.61,0
LN105612,CUST205612,12658.17,90,22-05-2025 18:55,20.07,monthly,40,other,south,salaried,23463.96,0,,1,0,1.7,ios,app,0.539,0
LN102259,CUST202259,7729.17,120,02-06-2024 01:54,19.73,weekly,40,female,east,informal,80837.88,1,,1,0,6.7,android,app,0.096,0
LN104017,CUST204017,5593.95,90,14-09-2024 15:55,11.44,monthly,49,male,south,informal,75627.2,2,,1,0,2.3,android,app,0.074,0
LN106113,CUST200113,2151.87,30,24-12-2023 14:22,15.1,monthly,43,female,west,self_employed,26859.09,2,842.7490565,2,0,3.9,android,app,0.08,0
LN106058,CUST200058,1006.27,30,15-08-2025 12:24,16.69,monthly,26,male,north,informal,25575.66,0,689.787388,2,0,2.6,android,app,0.039,0
LN102424,CUST202424,4789.31,30,15-12-2024 18:37,15.96,weekly,40,female,north,salaried,7705.76,1,595.958109,0,0,,android,app,0.621,0
LN108034,CUST202034,5311.96,30,27-01-2025 03:54,10.15,monthly,35,female,south,unemployed,12118.86,2,759.2126712,1,0,6.6,android,app,0.438,0
LN103856,CUST203856,14941.86,180,13-05-2025 05:09,11.08,monthly,37,female,west,informal,18070.32,1,,3,2,2.6,android,app,0.827,0
LN100859,CUST200859,2062.49,60,18-09-2025 13:59,14.87,monthly,29,male,west,salaried,11008.87,1,,1,0,2,ios,agent,0.187,0
LN108170,CUST202170,6635.92,120,30-03-2024 14:29,17.78,monthly,26,male,south,informal,4568.96,2,,1,0,6.5,android,app,1.452,0
LN107591,CUST201591,9270.35,90,01-02-2024 14:45,22.41,monthly,41,female,west,informal,30077.02,1,670.9835939,0,0,,android,app,0.308,1
LN108097,CUST202097,12589.69,90,15-06-2024 11:07,26.14,monthly,28,male,north,salaried,12711.7,1,,2,0,7.2,web,app,0.99,0
LN107320,CUST201320,3503.64,180,28-12-2024 23:42,20.9,weekly,40,male,west,self_employed,,1,586.6645061,0,0,,android,app,0.147,0
LN108563,CUST202563,8832.88,90,30-06-2024 09:33,17.65,monthly,43,female,east,salaried,65483.27,0,,3,0,1.7,android,app,0.135,0
LN104739,CUST204739,22024.28,30,17-10-2023 07:42,22.49,biweekly,37,male,north,salaried,71351.95,1,596.3755042,0,0,,web,app,0.309,0
LN108594,CUST202594,1385,120,09-10-2023 04:17,19.5,monthly,32,female,south,self_employed,11957.74,2,615.2743376,2,1,6.4,web,branch,0.116,0
LN104462,CUST204462,11823,30,06-08-2025 12:22,12.3,monthly,30,male,north,informal,26532.25,2,,0,0,,android,agent,0.446,0
LN105528,CUST205528,3481.11,30,13-04-2025 15:51,17.81,monthly,35,female,east,informal,51010.65,4,,1,0,8.7,web,app,0.068,0
LN101364,CUST201364,3803.89,30,27-08-2024 02:34,10.85,weekly,40,male,north,unemployed,48208,1,,2,0,2.3,web,app,0.079,0
LN101779,CUST201779,3173.15,120,03-10-2024 07:36,9.65,monthly,24,female,east,informal,6950.86,2,,1,0,16.5,android,app,0.456,0
LN109221,CUST203221,5368.3,90,25-03-2024 05:55,18.7,monthly,46,male,east,informal,21535.49,2,655.5371838,1,0,,web,app,0.249,1
LN104785,CUST204785,6865.94,30,20-06-2025 08:45,19.36,monthly,39,male,north,salaried,10738.88,1,727.1364727,3,0,2.7,ios,agent,0.639,0
LN106334,CUST200334,2870.02,60,16-07-2024 13:45,20.76,weekly,47,male,south,salaried,25324.12,0,,0,0,,web,app,0.113,0
LN101818,CUST201818,9999.51,30,15-01-2025 15:56,24.05,monthly,40,male,south,salaried,70479.46,1,662.232339,1,1,2.7,ios,branch,0.142,0
LN107799,CUST201799,3233.25,60,14-08-2025 00:48,16.09,monthly,29,male,north,self_employed,7724.63,1,595.0086376,2,1,2.8,android,app,0.419,0
LN104937,CUST204937,4109.34,90,06-04-2024 20:52,21,weekly,49,female,north,informal,18603.76,1,672.661505,1,0,1.1,android,app,0.221,0
LN102704,CUST202704,4353.12,60,13-01-2024 01:38,20.27,monthly,18,female,west,salaried,13775.22,1,,2,1,,web,app,0.316,0
LN105285,CUST205285,9874.19,90,03-03-2025 19:23,10.93,monthly,34,male,north,self_employed,10512.41,3,683.8849707,1,1,,android,agent,0.939,1
LN100175,CUST200175,4249.89,120,25-12-2023 07:29,19.62,monthly,20,male,south,informal,14913.94,2,,2,0,11.6,android,branch,0.285,1
LN107481,CUST201481,5719,120,14-01-2025 23:34,13.84,weekly,18,female,west,informal,30172.35,0,,0,0,,web,app,0.19,1
LN102093,CUST202093,11969.66,90,11-07-2024 12:09,24.77,monthly,47,male,central,salaried,11133.12,0,650.0663555,1,0,1,android,app,1.075,0
LN108750,CUST202750,5507.41,60,09-11-2024 13:21,20.41,monthly,33,male,south,informal,13298.28,2,,2,1,3.2,android,app,0.414,0
LN103491,CUST203491,7975.04,120,08-05-2025 13:01,15.41,biweekly,32,male,north,self_employed,14870.8,0,635.5518726,3,1,8.2,android,agent,0.536,0
LN101920,CUST201920,14670.13,60,21-03-2024 23:18,14.07,weekly,38,male,east,salaried,29046.99,0,,2,0,1.9,android,app,0.505,0
LN100082,CUST200082,2889.12,30,15-12-2024 17:42,19.46,biweekly,43,male,west,salaried,32088.27,3,524.8807827,1,0,4.8,ios,branch,0.09,0
LN100816,CUST200816,12304.04,90,01-11-2023 15:06,15.05,weekly,36,male,east,self_employed,49194.46,0,659.0686233,1,0,14.5,android,app,0.25,0
LN108601,CUST202601,3730.14,30,28-12-2024 14:40,19.53,monthly,23,female,north,informal,21929.86,1,755.0101887,2,0,7.2,web,app,0.17,0
LN107354,CUST201354,11940.08,90,26-10-2024 02:17,15.58,monthly,42,female,west,salaried,21124.19,3,,1,0,6.1,ios,app,0.565,0
LN104396,CUST204396,4718.69,90,04-06-2025 21:04,20.7,weekly,36,other,west,salaried,17864.25,1,721.743613,4,0,12.4,web,agent,0.264,0
LN109181,CUST203181,6421.25,30,28-12-2023 05:21,19.09,weekly,38,female,west,self_employed,40396.3,3,655.44015,1,0,12.7,web,agent,0.159,0
LN105568,CUST205568,6516.08,90,12-10-2024 09:16,12.88,monthly,57,male,north,informal,11331.36,1,655.5494081,0,0,,android,app,0.575,1
LN100283,CUST200283,7935.13,90,13-01-2025 03:22,11.8,monthly,32,female,west,informal,28637.85,1,775.3998949,1,0,16,web,agent,0.277,0
LN104120,CUST204120,4372.95,90,08-01-2025 00:57,21.71,monthly,54,male,south,salaried,6532.99,2,567.565113,3,0,1.7,web,branch,0.669,0
